index,thickness,intensity
29605,2.1646981,118.43358
29606,1.9865081,107.81343
29607,2.6147733,154.98839
29608,3.3460565,228.68777
29609,2.0081615,118.437004
29610,2.445821,147.60281
29611,1.8305991,110.54692
29612,2.4201934,170.50667
29613,2.3698926,150.3425
29614,1.9367623,82.769035
29615,1.9578269,126.27431
29616,2.5420828,178.42343
29617,2.0903568,107.54074
29618,2.5700474,202.52162
29619,2.218975,161.86234
29620,1.8963134,128.37753
29621,1.5314986,95.33932
29622,2.5047107,165.98557
29623,1.4724319,78.181595
29624,2.2804158,92.065125
29625,0.9015316,75.42769
29626,2.4054973,169.94934
29627,2.5945334,140.51366
29628,1.7490865,84.64396
29629,3.2378855,237.33656
29630,1.9528905,127.73089
29631,2.7655816,180.44264
29632,2.2471359,140.78587
29633,1.8530807,106.607574
29634,2.3717182,99.124886
29635,1.541163,101.649994
29636,2.3296094,111.72624
29637,2.9363363,209.13962
29638,3.149342,185.53757
29639,1.4217746,79.208725
29640,2.7310045,159.22504
29641,2.0984125,125.863525
29642,1.873331,100.76286
29643,1.5945094,79.95446
29644,3.7971683,242.2673
29645,2.3298283,150.66469
29646,3.360434,235.21393
29647,2.840032,187.58702
29648,1.9998395,109.82472
29649,3.434811,222.7274
29650,1.5830463,88.30179
29651,1.7747688,97.84893
29652,1.3699435,84.03497
29653,1.7415564,106.01871
29654,1.484786,105.02599
29655,2.3970037,159.98248
29656,3.248064,213.49055
29657,2.1602478,157.01541
29658,1.0455669,82.025536
29659,4.005387,249.00204
29660,1.8437093,98.63912
29661,2.0650282,114.703186
29662,3.0847025,210.11917
29663,2.7122047,163.08337
29664,2.1049228,116.74015
29665,3.6049984,232.37784
29666,1.9606881,104.55917
29667,2.0677226,121.13894
29668,2.3791625,151.67673
29669,2.563386,145.47293
29670,2.674406,156.41223
29671,1.691499,78.7577
29672,3.4255004,233.147
29673,1.7996296,86.21976
29674,2.3622832,128.26636
29675,2.4718213,170.85619
29676,2.4035416,148.98514
29677,1.7990751,76.68775
29678,2.9343216,163.48544
29679,2.0881836,117.919846
29680,1.8709735,138.16733
29681,2.8034928,189.41385
29682,2.602459,169.58997
29683,2.2117143,104.23836
29684,2.4623668,145.06818
29685,2.3716483,130.82259
29686,3.1437454,202.12418
29687,3.5494761,241.06458
29688,1.8540088,87.4294
29689,2.3358862,165.96075
29690,1.9456922,107.44818
29691,2.7152584,168.92105
29692,1.9015841,106.13765
29693,2.2548723,119.274506
29694,1.5037111,90.37272
29695,2.916316,178.2941
29696,2.847187,180.09628
29697,2.454987,159.91211
29698,2.227027,111.5842
29699,2.941924,206.96474
29700,1.9958649,118.06355
29701,2.207371,115.56093
29702,2.30052,168.41486
29703,2.6163583,202.71655
29704,1.5064728,76.766
29705,2.9603906,209.04254
29706,2.0428035,136.65306
29707,2.807975,194.47406
29708,2.702544,154.06969
29709,2.2462711,137.0747
29710,2.6878512,198.82845
29711,2.448,160.99657
29712,2.6007066,166.28839
29713,1.8199222,126.68451
29714,4.3486385,251.56117
29715,1.989152,104.01707
29716,2.4216754,149.88095
29717,1.766221,97.24199
29718,2.4396474,142.54398
29719,2.051271,142.93207
29720,2.2507133,115.653046
29721,2.8719807,202.68353
29722,2.7003582,183.85834
29723,2.2772677,156.13278
29724,2.6983628,207.43462
29725,2.1728895,193.64227
29726,2.679964,128.58206
29727,3.3670132,234.50874
29728,2.5201921,131.6853
29729,2.214819,161.01271
29730,3.947771,249.73123
29731,2.4383798,138.60616
29732,2.9907022,202.5241
29733,1.8912945,141.03369
29734,2.7376666,204.54897
29735,2.152762,90.202286
29736,2.3097425,139.57584
29737,2.62325,201.49007
29738,2.4092028,114.38394
29739,3.7511928,236.64244
29740,4.6642985,251.82825
29741,2.6985104,168.83853
29742,1.4596541,82.4727
29743,2.38321,161.10236
29744,3.2081828,201.04852
29745,2.3442812,116.27709
29746,1.8189853,113.664536
29747,3.4213743,242.03229
29748,3.4163008,236.90242
29749,2.9824347,189.16542
29750,2.9514682,200.14914
29751,2.2669528,120.3786
29752,3.3112936,227.51347
29753,2.7658057,183.63266
29754,1.7428749,86.65255
29755,2.2297587,121.82599
29756,1.9518335,106.335266
29757,2.809692,192.07695
29758,2.1639717,153.17842
29759,2.6729746,151.79324
29760,3.7000134,229.78477
29761,1.6758206,112.376564
29762,2.5734944,153.73492
29763,2.7210531,156.9332
29764,3.1430917,224.91225
29765,2.08394,126.05356
29766,2.3208127,101.343994
29767,2.1144886,113.01784
29768,3.6185527,239.31628
29769,5.0650363,254.04369
29770,2.226186,171.23122
29771,1.8750266,109.5019
29772,2.2797484,133.43274
29773,2.1096778,90.917404
29774,2.8902338,191.97061
29775,2.0964134,117.698364
29776,3.308577,219.67607
29777,3.3727498,226.71837
29778,1.8750014,107.65646
29779,2.1559205,146.78625
29780,2.4847267,173.33212
29781,2.2637517,134.69733
29782,2.3815691,136.639
29783,1.6953217,78.05599
29784,2.560959,172.48001
29785,1.8318903,95.07674
29786,2.4720716,157.8809
29787,2.061834,161.49562
29788,1.881394,102.03169
29789,1.7190257,95.673706
29790,2.1179593,117.85631
29791,2.4721625,173.9278
29792,1.8968604,98.56107
29793,3.442964,226.81696
29794,2.6882672,162.94644
29795,1.6277152,89.74828
29796,2.3859713,163.42798
29797,2.0930772,114.33122
29798,2.07487,149.54156
29799,1.6505816,109.65294
29800,2.1412544,107.34807
29801,1.3094108,81.95635
29802,2.3873184,167.67165
29803,1.9102751,142.3594
29804,2.2317677,117.677765
29805,2.8060098,204.76201
29806,1.9482114,127.05116
29807,1.5031064,93.98984
29808,1.8810327,111.60516
29809,1.9901775,119.38403
29810,2.6474764,139.61015
29811,3.544968,227.75966
29812,3.482186,226.12965
29813,3.1538393,195.24654
29814,1.9785469,109.00282
29815,1.8137797,95.98732
29816,3.3859613,222.7625
29817,3.3004441,194.5887
29818,2.021695,115.30217
29819,1.4762805,93.160484
29820,2.319254,144.86261
29821,2.1417658,135.26898
29822,2.0607164,95.89769
29823,2.160088,119.601555
29824,2.168057,108.98181
29825,2.0522542,124.430695
29826,1.883426,142.74129
29827,2.7796726,183.6755
29828,2.9453557,175.96423
29829,2.332509,148.42694
29830,2.1384072,135.84418
29831,5.296554,254.28336
29832,1.9330295,93.85438
29833,1.9403756,130.79459
29834,2.5235212,167.47679
29835,2.7136948,182.28238
29836,1.4290766,93.877884
29837,1.6598738,96.30679
29838,2.650154,205.54312
29839,2.0518582,127.368835
29840,3.2748013,222.1209
29841,2.2885215,148.00288
29842,4.586293,250.66109
29843,3.6736255,245.45442
29844,3.4408698,230.70706
29845,2.3047915,165.15918
29846,1.769168,86.819016
29847,4.0031896,243.92421
29848,2.3094862,117.80734
29849,2.4903216,166.6282
29850,2.8026116,185.82347
29851,2.5988212,137.72134
29852,2.2527654,120.69272
29853,3.166477,192.22562
29854,1.8700842,110.60463
29855,2.3132846,147.91074
29856,3.1806803,210.81635
29857,2.1718023,171.27551
29858,2.9801786,200.96068
29859,1.0923102,77.067696
29860,2.263352,125.272644
29861,2.7304893,141.52621
29862,2.5679858,168.63432
29863,1.4904068,83.2755
29864,2.455428,174.2262
29865,3.380464,243.61577
29866,2.5096831,154.18224
29867,2.2803311,108.987015
29868,1.0771434,77.99696
29869,2.3952324,175.87677
29870,2.2941859,112.207436
29871,1.9138768,127.36582
29872,3.6414988,241.70056
29873,2.7211418,149.89062
29874,3.019263,223.9738
29875,2.1106648,104.59476
29876,1.8375189,101.05966
29877,2.1119838,138.63911
29878,2.42011,169.15039
29879,3.3529248,235.65692
29880,1.5000291,92.38601
29881,1.4577135,78.68438
29882,2.488325,165.70926
29883,2.5792255,140.8911
29884,2.156249,149.40112
29885,3.3147757,231.75293
29886,2.3303084,142.87186
29887,2.0275047,117.99724
29888,1.3719257,81.99007
29889,1.7706215,134.64325
29890,2.7188127,156.07379
29891,2.9334507,214.96738
29892,3.1651194,221.7575
29893,3.7044873,246.12332
29894,2.3037608,114.62439
29895,2.9713378,194.75368
29896,1.992501,106.96861
29897,2.364657,169.92146
29898,2.6956005,162.55908
29899,2.611107,147.15631
29900,2.2268915,138.51796
29901,2.4088166,157.9831
29902,1.9423742,149.39037
29903,2.456965,132.80148
29904,2.0770333,116.476974
29905,3.5690436,234.32143
29906,2.361965,133.06229
29907,2.2349193,142.87015
29908,2.5788739,150.47345
29909,1.9152169,128.89218
29910,1.9568722,104.91591
29911,2.520673,120.915276
29912,2.2933874,128.84998
29913,2.469761,157.61038
29914,3.2305787,218.02109
29915,2.0855718,92.7926
29916,2.591229,130.5828
29917,3.094295,178.8266
29918,2.0727746,99.967514
29919,1.8552381,95.56011
29920,2.0383193,153.59816
29921,2.2788298,160.18678
29922,3.0172265,204.03058
29923,2.2390742,143.44803
29924,1.8641518,119.203064
29925,2.3460407,143.20303
29926,1.8469915,88.882065
29927,2.6633816,191.72498
29928,2.4414105,166.74509
29929,3.392099,246.62418
29930,2.6635125,176.5442
29931,3.919407,241.38493
29932,1.9568177,121.323814
29933,2.0479279,154.47214
29934,2.1449637,134.31728
29935,3.0310147,204.31157
29936,3.3322825,228.89146
29937,1.9789206,107.93861
29938,2.3684528,159.23459
29939,2.618594,144.03064
29940,1.7285268,97.88619
29941,2.3907502,112.582985
29942,2.1660182,112.39268
29943,1.1733843,71.96764
29944,2.6638741,170.15837
29945,2.9088814,208.3092
29946,3.425184,229.03825
29947,1.6969985,104.248215
29948,1.846952,124.75434
29949,1.6136335,101.71539
29950,2.003683,102.16762
29951,3.3114946,235.84315
29952,2.7803438,198.34087
29953,3.7935016,247.3009
29954,2.8201337,203.65594
29955,3.8601906,229.34709
29956,2.701647,160.7521
29957,2.8295112,187.45465
29958,3.1142666,204.61737
29959,1.8230414,123.15416
29960,2.8175883,220.54344
29961,2.3798027,181.12589
29962,3.1814978,221.0706
29963,3.2942376,226.11319
29964,2.851527,207.81996
29965,2.0605595,145.55469
29966,1.9490463,122.26759
29967,3.1930232,227.81924
29968,1.8744252,98.3891
29969,1.9107252,104.70147
29970,2.0271878,107.337265
29971,2.7435424,214.69377
29972,4.240139,243.7873
29973,3.1241298,218.95967
29974,2.3002093,143.0116
29975,3.5977752,247.80571
29976,2.2239578,127.75745
29977,2.585918,157.45917
29978,2.8230124,166.2295
29979,2.4134073,141.07455
29980,2.5987608,181.86276
29981,2.070704,123.50926
29982,2.34826,134.81981
29983,2.120935,120.93826
29984,2.7004504,145.72676
29985,1.9624118,131.8862
29986,4.0211086,242.23708
29987,1.7085558,82.223175
29988,2.0333812,104.31466
29989,1.3167382,78.68371
29990,2.4633756,141.2746
29991,1.7589648,89.587814
29992,1.8858639,110.5171
29993,2.2165465,150.5682
29994,2.8858595,206.52637
29995,1.7139747,117.21472
29996,1.8306038,124.14197
29997,2.9248629,202.26073
29998,2.51247,120.67401
29999,1.8620564,118.42374
30000,3.1885931,222.68257
30001,1.6975347,111.10513
30002,2.7073824,151.89313
30003,2.204902,170.26154
30004,2.5644915,146.27695
30005,2.0133705,113.04757
30006,4.0345407,245.6881
30007,3.10994,192.75294
30008,2.2136335,116.90518
30009,2.6864657,218.49535
30010,1.8050271,98.30064
30011,2.1697013,173.49353
30012,2.1891663,107.215065
30013,2.859945,204.22978
30014,2.8871484,230.78258
30015,1.8811638,113.91789
30016,1.8410416,113.39094
30017,2.4246135,164.69987
30018,2.4663634,119.66562
30019,2.4757934,92.48865
30020,4.1323495,249.72005
30021,1.4497324,77.369385
30022,1.5091449,89.997925
30023,3.3573124,239.15497
30024,2.4927182,180.582
30025,1.9565104,96.96661
30026,2.4126942,165.69223
30027,1.7798479,107.469406
30028,1.8740169,100.63907
30029,1.9798853,102.587685
30030,1.8022484,136.12218
30031,2.3276708,99.26974
30032,2.2016397,145.97318
30033,2.0450253,126.43082
30034,2.2018237,146.25136
30035,2.3553896,132.80795
30036,2.2213383,129.66438
30037,2.5204368,184.35265
30038,1.885042,121.98431
30039,2.8086069,209.64308
30040,1.7286375,94.54984
30041,2.8347352,204.79692
30042,3.6592147,240.94612
30043,2.4843564,204.26157
30044,3.1728423,220.96806
30045,2.2910473,154.84326
30046,2.9550939,229.61781
30047,2.697011,167.98666
30048,3.0214403,138.78442
30049,1.8038099,148.44528
30050,2.4825985,155.09467
30051,1.8000057,112.11665
30052,2.5945344,161.20468
30053,4.078595,250.54713
30054,2.6919713,168.12411
30055,2.1155252,109.48301
30056,1.6824486,92.82049
30057,2.2954762,156.74469
30058,3.3703444,237.49731
30059,2.1826556,123.43388
30060,3.3081946,209.02559
30061,2.3747299,164.2283
30062,2.987592,184.58821
30063,1.960764,132.62082
30064,2.2033095,109.540726
30065,3.0105147,168.97382
30066,3.567133,231.85497
30067,1.9285314,96.69934
30068,2.7530303,193.00972
30069,3.2230973,224.83891
30070,3.27306,210.19427
30071,2.5888608,175.82968
30072,2.8139634,185.12457
30073,2.6669536,210.30232
30074,2.5315378,168.86098
30075,2.6332977,193.59071
30076,1.6328038,86.999306
30077,2.3601012,170.45291
30078,2.5360866,181.20059
30079,2.4494004,165.58542
30080,2.2091546,103.73576
30081,1.8976732,113.52182
30082,3.02694,195.20944
30083,1.8107798,86.33991
30084,2.69525,185.9252
30085,1.6183188,96.51124
30086,3.1175108,206.267
30087,2.2138696,135.87817
30088,1.6783755,81.62434
30089,1.9765822,90.566086
30090,2.2499576,149.40907
30091,2.749486,187.04108
30092,1.6337124,93.11097
30093,2.24057,127.6432
30094,3.1144328,228.76842
30095,1.6000789,103.04431
30096,2.452989,170.25821
30097,1.5922177,93.49095
30098,2.4453578,201.6961
30099,1.7604858,98.246956
30100,3.1873386,229.98587
30101,4.360114,248.69821
30102,2.166547,132.18799
30103,1.6590749,111.214615
30104,2.047654,168.78983
30105,2.1905417,132.03177
30106,3.2097106,222.94879
30107,2.280438,150.94809
30108,3.439177,225.2227
30109,3.0663228,225.73764
30110,1.8258474,105.34215
30111,3.1845949,183.19733
30112,2.0431046,125.796486
30113,1.9938715,125.40416
30114,1.1512667,79.53198
30115,2.1031842,117.373474
30116,2.1189485,112.236626
30117,2.1765864,155.20267
30118,3.408492,225.1625
30119,2.2368193,132.34924
30120,4.435263,252.45998
30121,2.560945,176.581
30122,3.1582,214.55309
30123,2.3229194,164.38571
30124,2.2184646,148.45456
30125,3.044661,204.6326
30126,2.4771578,152.18163
30127,1.8289969,102.00144
30128,2.9376435,165.94148
30129,2.580381,108.21016
30130,2.9765687,219.86154
30131,1.9502499,90.69206
30132,2.3897738,177.79662
30133,2.0767078,120.95242
30134,1.6377496,97.24146
30135,1.9050099,88.227615
30136,2.1192803,156.67215
30137,2.469787,147.29889
30138,3.4896986,240.12001
30139,1.9743516,141.7662
30140,1.9070036,125.26909
30141,3.0844717,216.35004
30142,1.3835682,88.45685
30143,2.6227202,185.48389
30144,2.5525544,174.93523
30145,2.053684,171.67082
30146,2.6249278,213.86246
30147,2.7405677,196.79152
30148,2.6773267,196.26035
30149,3.44249,247.42152
30150,3.4830296,235.73668
30151,2.3302681,112.59612
30152,2.0738592,98.27449
30153,3.4462173,233.84387
30154,3.4960494,216.24873
30155,3.0821981,215.62828
30156,1.7223982,100.45454
30157,2.6083353,151.15904
30158,2.4460065,123.97348
30159,1.9972966,100.383545
30160,1.85369,150.39027
30161,3.4317768,211.13858
30162,2.0989578,147.19519
30163,2.515997,129.29362
30164,2.3368049,151.61823
30165,2.5154135,156.70226
30166,2.3176138,190.84785
30167,2.9446015,199.01353
30168,1.7665217,90.72137
30169,1.9493955,126.840065
30170,2.1685386,114.0032
30171,2.7730381,174.0806
30172,2.611529,158.64441
30173,3.8812385,246.84998
30174,2.3695025,139.54102
30175,3.0174131,205.96088
30176,3.141647,228.06914
30177,2.4730272,185.48914
30178,1.6586052,87.71615
30179,3.0813277,230.13869
30180,2.5031562,170.82611
30181,2.1067116,131.14157
30182,2.3096056,199.9206
30183,1.620446,79.13934
30184,2.4512093,162.15508
30185,2.1062112,119.119965
30186,2.145264,130.83455
30187,2.350119,152.50452
30188,2.701092,182.96811
30189,2.4257407,157.6305
30190,3.725392,241.38072
30191,2.0484471,143.17825
30192,2.2848284,107.13999
30193,3.3463948,202.31314
30194,1.6187706,111.28899
30195,2.4404907,178.85034
30196,2.1040084,145.14853
30197,4.0695286,244.71173
30198,2.2187438,101.21483
30199,2.0048742,97.78973
30200,4.743677,252.45468
30201,1.6683756,107.11612
30202,2.6489084,166.55614
30203,3.2150662,218.41017
30204,2.5909257,168.16101
30205,1.4176546,91.28116
30206,2.7577624,170.5272
30207,2.0371294,109.77904
30208,2.1192706,156.22076
30209,1.7523223,102.47274
30210,3.8963177,242.0462
30211,2.095698,128.57501
30212,2.8610404,206.9163
30213,1.8304125,111.75195
30214,3.8070583,250.46625
30215,3.846307,245.83011
30216,3.0556054,194.583
30217,3.4646957,210.02684
30218,3.0145278,208.88457
30219,3.1367376,189.85599
30220,2.0149508,150.59387
30221,2.7995567,210.85919
30222,1.9305363,105.890625
30223,2.1738555,150.87198
30224,3.581698,243.40613
30225,2.3393445,137.31555
30226,1.70602,87.28375
30227,2.752083,152.41235
30228,1.242782,98.108284
30229,1.2331188,83.69835
30230,2.994463,194.079
30231,2.72171,150.46198
30232,1.7890022,136.66286
30233,3.2648072,209.3667
30234,3.548338,232.64253
30235,2.9968953,223.20612
30236,2.344197,143.87549
30237,4.5039845,251.72072
30238,3.2381508,203.28458
30239,3.1181684,223.26228
30240,1.8804705,114.968
30241,1.9879256,121.67109
30242,1.4758806,83.75787
30243,2.1635952,117.596176
30244,2.3745759,188.21649
30245,1.6824626,86.308876
30246,1.9425037,116.69792
30247,2.6429944,203.23524
30248,2.2225556,144.27882
30249,3.2245831,233.87961
30250,2.3278618,109.79097
30251,3.0600147,212.76633
30252,3.471153,229.23505
30253,1.7484006,91.39107
30254,2.6585345,177.17569
30255,3.6816876,237.98886
30256,2.281798,126.87492
30257,2.0538487,96.73685
30258,1.8808825,135.24734
30259,3.2750363,226.42241
30260,2.067708,93.29847
30261,2.7320397,156.02219
30262,2.2588813,116.09189
30263,2.3666277,141.31017
30264,1.8591883,95.194016
30265,2.7382126,196.46767
30266,1.970106,98.68027
30267,2.4175386,127.15307
30268,1.7078986,99.9402
30269,2.804566,203.65918
30270,1.9704666,94.57742
30271,3.810142,242.843
30272,1.5511892,86.282364
30273,3.0765734,207.53026
30274,2.1641927,104.51393
30275,3.8451123,246.87167
30276,2.2233195,99.349594
30277,1.8924602,94.71033
30278,2.883183,207.49864
30279,1.994843,94.69889
30280,2.585381,175.27028
30281,2.6358204,166.9495
30282,2.3360183,192.21152
30283,3.060616,179.23294
30284,2.3284817,134.06287
30285,2.4785578,176.91878
30286,2.2034872,105.701706
30287,2.5789533,155.92538
30288,1.6789159,98.185486
30289,2.0464256,136.32878
30290,3.6014695,245.83049
30291,2.3057597,148.74084
30292,3.1741648,230.72464
30293,2.5138726,138.068
30294,3.049805,203.40257
30295,2.7065725,181.89188
30296,2.3922935,129.13622
30297,2.024014,123.34098
30298,2.7574053,181.07663
30299,2.893756,177.19847
30300,2.3431067,120.15106
30301,2.5536687,123.35593
30302,1.6983241,117.18581
30303,3.4964204,238.84804
30304,1.6315337,88.426544
30305,2.5052989,180.75516
30306,2.1192582,160.2101
30307,4.157054,250.29073
30308,1.943793,109.07271
30309,2.0250819,106.40662
30310,1.1944425,73.10356
30311,2.3723934,140.68074
30312,2.1393316,140.40855
30313,3.6212714,243.32431
30314,2.0382655,122.598946
30315,1.3589377,76.136665
30316,2.3502338,157.7813
30317,2.571082,145.07153
30318,2.308535,115.13412
30319,2.3048823,168.20142
30320,2.6295388,162.20406
30321,2.7248561,160.95325
30322,2.3644147,138.32425
30323,2.061544,118.51021
30324,2.0748389,143.83884
30325,2.2879198,150.33757
30326,3.2684245,206.58977
30327,2.5434942,211.99294
30328,1.4741468,72.53452
30329,2.153717,121.7112
30330,2.945285,229.48796
30331,2.2239525,132.41226
30332,2.2451723,132.32614
30333,3.3636394,212.3039
30334,2.2065272,144.67392
30335,2.2364516,118.20007
30336,2.364449,143.4657
30337,1.9491224,82.81418
30338,2.7915082,200.15143
30339,2.8186502,152.14131
30340,1.9322615,151.6271
30341,2.2573714,115.40527
30342,2.268407,115.78676
30343,2.3605652,93.670135
30344,1.9553626,110.4541
30345,1.8484343,116.43881
30346,1.7832576,88.08765
30347,2.1091237,115.348404
30348,2.1562762,113.18736
30349,3.8277397,244.04765
30350,2.9906468,217.19539
30351,2.0118582,107.081696
30352,2.1372867,127.04295
30353,1.9427209,114.72693
30354,2.3023705,125.64596
30355,2.1014311,114.0591
30356,2.6664352,198.12273
30357,2.7071576,192.12033
30358,1.7169212,92.45218
30359,1.9601743,95.90437
30360,1.3837847,77.26891
30361,2.8273234,181.80829
30362,2.6476185,151.67993
30363,1.6306014,133.8101
30364,2.7963877,159.39795
30365,3.6003041,234.62964
30366,2.6981297,191.85222
30367,2.4086618,157.81406
30368,1.5680878,138.34473
30369,1.8084673,136.2399
30370,2.826729,201.4665
30371,2.4125314,126.52445
30372,3.1396425,214.67567
30373,2.8677652,138.30064
30374,1.6004561,101.947845
30375,2.4636436,137.16609
30376,1.640527,92.6187
30377,2.7925377,214.09032
30378,1.859802,115.40889
30379,3.8224225,246.95131
30380,2.2474027,132.4935
30381,3.4662209,239.19203
30382,3.389443,224.25908
30383,2.9756265,183.74097
30384,3.7151859,241.74475
30385,2.8815951,197.0764
30386,2.2828338,122.69516
30387,1.8962352,83.66612
30388,2.5591419,209.24893
30389,3.254138,212.75232
30390,2.3389726,136.99394
30391,1.987231,157.2381
30392,2.4032075,148.24052
30393,1.7917364,91.803696
30394,2.4448175,106.83101
30395,2.6162446,194.92465
30396,2.718145,184.82614
30397,2.614366,199.01627
30398,1.7246646,85.86262
30399,2.263164,121.9489
30400,2.2894604,139.33626
30401,2.0797436,146.60968
30402,2.700632,192.0024
30403,4.196536,247.29321
30404,2.1733513,130.08524
30405,1.9440162,142.59648
30406,2.5236707,144.75336
30407,2.5885854,170.34525
30408,4.1286263,251.05975
30409,2.5650403,187.41893
30410,2.126615,122.55475
30411,3.4063783,242.83595
30412,2.6904314,193.80507
30413,3.008939,217.41954
30414,2.6574237,158.25087
30415,2.9365716,205.95271
30416,1.7193689,117.25284
30417,4.644236,250.87273
30418,2.7989645,223.451
30419,2.5947843,186.2135
30420,1.7780678,94.565475
30421,2.0073864,144.67426
30422,3.6231284,242.03452
30423,2.4880085,160.39783
30424,1.4643393,85.14436
30425,2.689721,175.4738
30426,2.4366415,197.02533
30427,1.8704752,110.43179
30428,2.6056302,154.33125
30429,1.771489,109.96452
30430,1.9549892,138.62076
30431,1.6188427,85.8954
30432,2.0333314,106.97955
30433,2.7308269,209.17767
30434,2.9263926,197.97295
30435,3.7153656,233.11374
30436,2.1268659,121.98245
30437,2.8725455,210.32416
30438,3.5275464,236.07715
30439,2.066726,108.70264
30440,2.0209234,120.780106
30441,1.7674577,114.08403
30442,1.9458442,130.11722
30443,2.202599,116.00262
30444,1.7370106,111.73648
30445,2.0692642,128.52567
30446,2.262495,176.89249
30447,2.9015918,200.19725
30448,1.4700198,84.60278
30449,2.297119,151.58945
30450,3.1619763,219.95238
30451,2.2619236,121.07097
30452,1.5380771,95.87428
30453,2.561939,200.78838
30454,2.7345393,171.72672
30455,3.6355197,239.2838
30456,1.5456402,84.48512
30457,2.8622499,212.18478
30458,1.9692423,114.57593
30459,4.370501,249.9083
30460,2.2321696,133.51753
30461,2.1601117,123.30202
30462,3.259293,222.99088
30463,2.5507317,123.19397
30464,2.222184,168.4929
30465,2.3028758,128.28621
30466,1.8051541,106.71983
30467,2.4000795,166.94318
30468,2.4918857,155.49771
30469,2.7870836,198.8093
30470,1.8928295,108.05992
30471,3.1862211,227.39893
30472,2.0159082,124.43613
30473,2.1037476,154.05685
30474,1.847903,88.29118
30475,1.8585169,111.879395
30476,2.1948383,142.03085
30477,1.6569242,91.01586
30478,1.9151847,146.05978
30479,2.752405,164.13202
30480,2.459975,140.49893
30481,3.4351037,236.31145
30482,2.3170707,163.75555
30483,1.7265944,110.85675
30484,3.1553597,211.98154
30485,2.2482467,176.08945
30486,2.0242062,119.47548
30487,2.0824764,144.30171
30488,1.3891042,92.28537
30489,2.8724265,193.42949
30490,2.146521,118.03313
30491,2.1853497,100.92618
30492,1.4422042,86.60311
30493,3.4411602,235.59293
30494,2.3136425,111.983215
30495,2.007532,86.32656
30496,2.0995035,151.33987
30497,3.091553,231.50372
30498,2.1857855,141.09125
30499,1.5033603,74.747246
30500,2.0611224,131.1091
30501,4.584323,252.38013
30502,1.7192892,96.96416
30503,2.1685245,123.133896
30504,2.4317517,197.49911
30505,1.6586698,78.15738
30506,2.3150716,139.65268
30507,3.2530367,235.25252
30508,3.1204724,197.91171
30509,3.4331794,245.40157
30510,3.186748,152.8772
30511,3.035162,205.64465
30512,4.5296125,253.72408
30513,1.6530101,90.46677
30514,3.1600785,186.35063
30515,2.736938,170.39587
30516,2.1710472,125.851776
30517,2.722241,157.06169
30518,2.3769548,119.4122
30519,2.1379423,95.70534
30520,2.4298968,146.96109
30521,1.8144264,91.055046
30522,1.8316098,131.04698
30523,2.5036922,181.44229
30524,1.8576193,76.95388
30525,2.0375192,142.96411
30526,1.3824832,91.1449
30527,3.448061,228.56003
30528,3.907552,233.60959
30529,2.6119502,170.83377
30530,4.2975364,250.80527
30531,2.530707,181.91957
30532,2.4374862,169.75674
30533,3.1892018,194.66835
30534,2.3026652,120.71976
30535,2.6992812,180.84418
30536,4.387271,249.0413
30537,3.0409336,212.81851
30538,2.689662,134.79034
30539,2.6943264,160.26974
30540,3.044319,209.79749
30541,2.1996696,107.73841
30542,3.0458522,209.53477
30543,2.5755248,214.5143
30544,2.2058098,132.66956
30545,3.0720239,223.09464
30546,2.7523513,196.15147
30547,2.757087,191.74792
30548,3.8598244,247.86649
30549,2.9801104,178.1897
30550,1.5637019,93.302246
30551,1.8744099,92.83154
30552,2.7385278,181.25027
30553,2.7795918,181.78494
30554,1.680537,87.96794
30555,2.894809,203.25722
30556,2.633967,133.05869
30557,3.4198897,238.12006
30558,3.6103425,241.12492
30559,1.5153005,85.540924
30560,1.7408683,81.32387
30561,1.654288,113.66701
30562,2.3610837,105.24284
30563,2.238692,95.70716
30564,1.9155915,93.68756
30565,2.318266,134.83583
30566,1.9476038,129.20952
30567,2.654902,158.46355
30568,2.751377,188.19583
30569,3.0606694,191.53766
30570,2.8025286,191.36185
30571,1.7398962,101.02319
30572,2.6108928,159.30829
30573,3.3029487,208.77107
30574,3.7474778,240.86931
30575,1.5063355,84.69083
30576,2.9008498,197.89032
30577,3.1055877,208.37956
30578,2.7525964,191.25307
30579,2.4040465,145.16537
30580,2.2276154,113.318756
30581,1.8558474,114.11291
30582,1.6411299,81.73793
30583,2.5527933,185.79373
30584,2.255384,136.48541
30585,2.2703717,107.53598
30586,2.0432782,102.093346
30587,1.7529547,105.514824
30588,2.1996338,128.00739
30589,2.686051,166.44073
30590,1.8227547,103.13742
30591,2.8257654,176.746
30592,2.838644,195.94983
30593,1.9583938,159.62271
30594,2.7221887,127.20427
30595,2.127437,175.90558
30596,1.9529265,109.57136
30597,2.169796,146.55057
30598,2.6060784,205.6839
30599,1.8868115,85.56774
30600,1.8085963,101.1368
30601,2.8444164,211.61682
30602,3.804192,242.40233
30603,2.1407628,118.03091
30604,1.3654141,110.92709
30605,2.6581695,162.9092
30606,1.8085948,114.43967
30607,1.9707013,93.29326
30608,2.5150208,133.6154
30609,2.0949755,140.11084
30610,2.2135644,110.06501
30611,2.9234202,202.5641
30612,2.4605126,174.54585
30613,2.363113,137.36243
30614,3.5925355,231.29065
30615,2.6660213,156.36728
30616,3.0477118,213.64622
30617,2.5350764,136.16008
30618,1.658857,97.23405
30619,2.7270446,169.75809
